world_index,world_timestamp,img_to_surf_trans,surf_to_img_trans,num_detected_markers,dist_img_to_surf_trans,surf_to_dist_img_trans
1423,856.504839,"[[ 2.41214428e-03 -2.23232110e-04 -1.00021458e+00]
 [-1.56587025e-04 -4.03401039e-03  1.31331411e+00]
 [-1.10406810e-04 -1.33802152e-04  1.09019056e+00]]","[[ 4.32347077e+02 -3.86251277e+01  4.43194787e+02]
 [-2.63280843e+00 -2.57974326e+02  3.08357053e+02]
 [ 4.34619301e-02 -3.55735947e-02  1.00000000e+00]]",6,"[[ 2.53342191e-03 -8.14297235e-05 -1.11524693e+00]
 [-1.69520223e-04 -4.26461274e-03  1.39866669e+00]
 [-5.70935117e-05  1.32466317e-04  9.84627803e-01]]","[[ 4.05286213e+02  6.24473201e+00  4.50180163e+02]
 [-8.04775368e+00 -2.24702726e+02  3.10075528e+02]
 [ 2.45831667e-02  3.05923478e-02  1.00000000e+00]]"
1424,856.57186,"[[ 2.41156008e-03 -2.23439492e-04 -1.00085742e+00]
 [-1.54424229e-04 -4.02992224e-03  1.30973343e+00]
 [-1.10428183e-04 -1.34171932e-04  1.09030745e+00]]","[[ 4.32499363e+02 -3.87479170e+01  4.43562626e+02]
 [-2.43398328e+00 -2.58263492e+02  3.08005103e+02]
 [ 4.35047439e-02 -3.57060512e-02  1.00000000e+00]]",6,"[[ 2.53232243e-03 -8.17849859e-05 -1.11555924e+00]
 [-1.67202923e-04 -4.26058207e-03  1.39497580e+00]
 [-5.77287677e-05  1.32306482e-04  9.85028854e-01]]","[[ 4.05574804e+02  6.20532498e+00  4.50531411e+02]
 [-7.79141897e+00 -2.24941802e+02  3.09733650e+02]
 [ 2.48157084e-02  3.05772609e-02  1.00000000e+00]]"
1425,856.60537,"[[ 2.41132279e-03 -2.23231744e-04 -1.00097805e+00]
 [-1.54666271e-04 -4.02926440e-03  1.30968638e+00]
 [-1.10434443e-04 -1.34231447e-04  1.09033733e+00]]","[[ 4.32542605e+02 -3.87431565e+01  4.43630631e+02]
 [-2.46184398e+00 -2.58309101e+02  3.08014457e+02]
 [ 4.35068519e-02 -3.57245251e-02  1.00000000e+00]]",6,"[[ 2.53194069e-03 -8.16504300e-05 -1.11559027e+00]
 [-1.67440395e-04 -4.25984669e-03  1.39490189e+00]
 [-5.78977104e-05  1.32190074e-04  9.85143606e-01]]","[[ 4.05668175e+02  6.20709182e+00  4.50595408e+02]
 [-7.79595096e+00 -2.24988994e+02  3.09742138e+02]
 [ 2.48875450e-02  3.05546197e-02  1.00000000e+00]]"
1426,856.672391,"[[ 2.41322300e-03 -2.19873742e-04 -1.00220211e+00]
 [-1.54074662e-04 -4.02700193e-03  1.30658358e+00]
 [-1.08842468e-04 -1.30410257e-04  1.08835165e+00]]","[[ 4.31955728e+02 -3.79409368e+01  4.43312551e+02]
 [-2.61236804e+00 -2.58138944e+02  3.07494351e+02]
 [ 4.28854477e-02 -3.47254963e-02  1.00000000e+00]]",6,"[[ 2.53443032e-03 -7.78143057e-05 -1.11722879e+00]
 [-1.66980803e-04 -4.25895584e-03  1.39222885e+00]
 [-5.59716137e-05  1.36440603e-04  9.83012113e-01]]","[[ 4.04973952e+02  7.02718812e+00  4.50315003e+02]
 [-7.97804151e+00 -2.24746742e+02  3.09238916e+02]
 [ 2.41661054e-02  3.15946302e-02  1.00000000e+00]]"
1427,856.739412,"[[ 2.41152400e-03 -2.22760013e-04 -1.00102240e+00]
 [-1.52602316e-04 -4.02681092e-03  1.30530148e+00]
 [-1.10346577e-04 -1.32230884e-04  1.08957823e+00]]","[[ 4.32533061e+02 -3.84905445e+01  4.43490001e+02]
 [-2.28190794e+00 -2.58301749e+02  3.07345914e+02]
 [ 4.35276722e-02 -3.52455358e-02  1.00000000e+00]]",6,"[[ 2.53269023e-03 -8.05769079e-05 -1.11602019e+00]
 [-1.65370652e-04 -4.25862175e-03  1.39080273e+00]
 [-5.74391171e-05  1.35150946e-04  9.84101067e-01]]","[[ 4.05486072e+02  6.62419999e+00  4.50479837e+02]
 [-7.67239814e+00 -2.24863287e+02  3.09092157e+02]
 [ 2.47207270e-02  3.12681036e-02  1.00000000e+00]]"
1428,856.806433,"[[ 2.42040080e-03 -2.18188858e-04 -1.00718422e+00]
 [-1.55033745e-04 -4.03796168e-03  1.30563553e+00]
 [-9.99577650e-05 -1.28350106e-04  1.08366883e+00]]","[[ 4.29091540e+02 -3.72902028e+01  4.43734864e+02]
 [-3.82335407e+00 -2.57179228e+02  3.06303464e+02]
 [ 3.91266246e-02 -3.39000491e-02  1.00000000e+00]]",5,"[[ 2.53528589e-03 -8.37072398e-05 -1.11679245e+00]
 [-1.68761219e-04 -4.27526221e-03  1.39319105e+00]
 [-5.39346336e-05  1.30246193e-04  9.84180180e-01]]","[[ 4.04407091e+02  5.81167917e+00  4.50671549e+02]
 [-8.38008271e+00 -2.24353935e+02  3.08082897e+02]
 [ 2.32711678e-02  3.00094407e-02  1.00000000e+00]]"
1429,856.839943,"[[ 2.41029413e-03 -2.22102992e-04 -1.00128027e+00]
 [-1.52517164e-04 -4.02875197e-03  1.30007641e+00]
 [-1.10544976e-04 -1.35475937e-04  1.09048138e+00]]","[[ 4.32778914e+02 -3.87761620e+01  4.43606805e+02]
 [-2.31931406e+00 -2.58374743e+02  3.05905841e+02]
 [ 4.35838008e-02 -3.60300238e-02  1.00000000e+00]]",6,"[[ 2.53109019e-03 -7.90665425e-05 -1.11620679e+00]
 [-1.65555807e-04 -4.26299760e-03  1.38629642e+00]
 [-5.82864980e-05  1.33902793e-04  9.85063514e-01]]","[[ 4.05896798e+02  6.62564441e+00  4.50610189e+02]
 [-7.61637486e+00 -2.24770669e+02  3.07693181e+02]
 [ 2.50523509e-02  3.09458279e-02  1.00000000e+00]]"
1430,856.906964,"[[ 2.41076191e-03 -2.22296520e-04 -1.00253844e+00]
 [-1.50198678e-04 -4.02296442e-03  1.29452607e+00]
 [-1.09544867e-04 -1.33321145e-04  1.08932879e+00]]","[[ 4.32576102e+02 -3.86170747e+01  4.44002753e+02]
 [-2.24080452e+00 -2.58563670e+02  3.05207136e+02]
 [ 4.32263845e-02 -3.55285816e-02  1.00000000e+00]]",6,"[[ 2.53136906e-03 -7.89829976e-05 -1.11737344e+00]
 [-1.63046666e-04 -4.25789870e-03  1.38074463e+00]
 [-5.75791397e-05  1.37026623e-04  9.83899237e-01]]","[[ 4.05751513e+02  6.98705064e+00  4.50989912e+02]
 [-7.49865356e+00 -2.24838454e+02  3.07008766e+02]
 [ 2.47894676e-02  3.17219093e-02  1.00000000e+00]]"
1431,856.940474,"[[ 2.41184729e-03 -2.22923993e-04 -1.00401007e+00]
 [-1.49369477e-04 -4.02713488e-03  1.29363237e+00]
 [-1.09567437e-04 -1.37337931e-04  1.09055012e+00]]","[[ 4.32389741e+02 -3.90922716e+01  4.44449704e+02]
 [-2.17059631e+00 -2.58588069e+02  3.04743989e+02]
 [ 4.31687911e-02 -3.64927658e-02  1.00000000e+00]]",6,"[[ 2.53162792e-03 -7.94401277e-05 -1.11843079e+00]
 [-1.62093654e-04 -4.26226630e-03  1.37977787e+00]
 [-5.84487990e-05  1.33653562e-04  9.85412105e-01]]","[[ 4.05846464e+02  6.59064092e+00  4.51402572e+02]
 [-7.32020127e+00 -2.24867848e+02  3.06552497e+02]
 [ 2.50652587e-02  3.08902272e-02  1.00000000e+00]]"
1432,857.007495,"[[ 2.41296680e-03 -2.19977043e-04 -1.00617013e+00]
 [-1.47413449e-04 -4.02253792e-03  1.29034175e+00]
 [-1.08013847e-04 -1.35528942e-04  1.08930414e+00]]","[[ 4.31977372e+02 -3.86076092e+01  4.44742401e+02]
 [-2.17722601e+00 -2.58738856e+02  3.04479601e+02]
 [ 4.25633751e-02 -3.60200227e-02  1.00000000e+00]]",6,"[[ 2.53207362e-03 -7.63830175e-05 -1.12027710e+00]
 [-1.59952651e-04 -4.25727742e-03  1.37621748e+00]
 [-5.76192366e-05  1.35935459e-04  9.84389155e-01]]","[[ 4.05662687e+02  7.14372421e+00  4.51674318e+02]
 [-7.24234268e+00 -2.24982010e+02  3.06292225e+02]
 [ 2.47447520e-02  3.14861747e-02  1.00000000e+00]]"
1433,857.074516,"[[ 2.41030246e-03 -2.19041962e-04 -1.00440145e+00]
 [-1.49454864e-04 -4.02021187e-03  1.29322274e+00]
 [-1.10337350e-04 -1.34990754e-04  1.09023221e+00]]","[[ 4.32843466e+02 -3.85070936e+01  4.44443719e+02]
 [-2.08273559e+00 -2.58876221e+02  3.05157663e+02]
 [ 4.35482007e-02 -3.59507513e-02  1.00000000e+00]]",6,"[[ 2.52975403e-03 -7.57886095e-05 -1.11863528e+00]
 [-1.62087672e-04 -4.25422192e-03  1.37901462e+00]
 [-5.94845553e-05  1.35454734e-04  9.85272206e-01]]","[[ 4.06366272e+02  7.13282360e+00  4.51387319e+02]
 [-7.20877885e+00 -2.25158750e+02  3.06953968e+02]
 [ 2.55249058e-02  3.13853484e-02  1.00000000e+00]]"
1434,857.141537,"[[ 2.41083441e-03 -2.19700081e-04 -1.00284852e+00]
 [-1.50931999e-04 -4.02587781e-03  1.29799809e+00]
 [-1.09648739e-04 -1.34866599e-04  1.08990529e+00]]","[[ 4.32572017e+02 -3.84749452e+01  4.43840963e+02]
 [-2.27723522e+00 -2.58512161e+02  3.05773881e+02]
 [ 4.32366497e-02 -3.58594327e-02  1.00000000e+00]]",6,"[[ 2.53112551e-03 -7.65389808e-05 -1.11754989e+00]
 [-1.63730913e-04 -4.25964655e-03  1.38391182e+00]
 [-5.79120952e-05  1.34798875e-04  9.84649339e-01]]","[[ 4.05847121e+02  6.97413316e+00  4.50823254e+02]
 [-7.51070609e+00 -2.24893391e+02  3.07560287e+02]
 [ 2.48980941e-02  3.11981753e-02  1.00000000e+00]]"
1435,857.175047,"[[ 2.41103969e-03 -2.22503738e-04 -1.00173674e+00]
 [-1.51821569e-04 -4.02860128e-03  1.29979063e+00]
 [-1.10427812e-04 -1.37117194e-04  1.09094479e+00]]","[[ 4.32625616e+02 -3.89964692e+01  4.43711013e+02]
 [-2.26696873e+00 -2.58512142e+02  3.05919014e+02]
 [ 4.35063810e-02 -3.64388324e-02  1.00000000e+00]]",6,"[[ 2.53191305e-03 -7.93950912e-05 -1.11671732e+00]
 [-1.64739372e-04 -4.26281376e-03  1.38592557e+00]
 [-5.80896822e-05  1.32300428e-04  9.85472229e-01]]","[[ 4.05717281e+02  6.43156910e+00  4.50705584e+02]
 [-7.57328700e+00 -2.24895962e+02  3.07702070e+02]
 [ 2.49321455e-02  3.05715768e-02  1.00000000e+00]]"
1436,857.242068,"[[ 2.40997562e-03 -2.21014801e-04 -1.00145776e+00]
 [-1.52310464e-04 -4.02496610e-03  1.29911597e+00]
 [-1.10447525e-04 -1.34140706e-04  1.09003942e+00]]","[[ 4.32835724e+02 -3.85516118e+01  4.43607543e+02]
 [-2.31568569e+00 -2.58519510e+02  3.05977708e+02]
 [ 4.35718248e-02 -3.57197354e-02  1.00000000e+00]]",6,"[[ 2.53080502e-03 -7.79357484e-05 -1.11641837e+00]
 [-1.65250402e-04 -4.25894568e-03  1.38519655e+00]
 [-5.81473513e-05  1.35248677e-04  9.84577592e-01]]","[[ 4.05933636e+02  6.88140937e+00  4.50609143e+02]
 [-7.61310189e+00 -2.24887238e+02  3.07760021e+02]
 [ 2.50194885e-02  3.12985360e-02  1.00000000e+00]]"
1437,857.309089,"[[ 2.41222496e-03 -2.20065147e-04 -1.00310845e+00]
 [-1.51325703e-04 -4.02183614e-03  1.29909752e+00]
 [-1.08122671e-04 -1.31270392e-04  1.08819341e+00]]","[[ 4.32055115e+02 -3.81260039e+01  4.43788326e+02]
 [-2.48690813e+00 -2.58504454e+02  3.06313062e+02]
 [ 4.26289068e-02 -3.49719690e-02  1.00000000e+00]]",6,"[[ 2.53251862e-03 -7.70095215e-05 -1.11782615e+00]
 [-1.64112192e-04 -4.25424450e-03  1.38465225e+00]
 [-5.61422147e-05  1.38174009e-04  9.82736908e-01]]","[[ 4.05329709e+02  7.30299473e+00  4.50757508e+02]
 [-7.74495478e+00 -2.24912778e+02  3.08087004e+02]
 [ 2.42447992e-02  3.20402198e-02  1.00000000e+00]]"
1438,857.342599,"[[ 2.41706789e-03 -2.18872733e-04 -1.00587938e+00]
 [-1.50968477e-04 -4.02684936e-03  1.30240254e+00]
 [-1.03607756e-04 -1.30310420e-04  1.08597279e+00]]","[[ 4.30395384e+02 -3.77594125e+01  4.43937272e+02]
 [-2.97030773e+00 -2.58099380e+02  3.06786249e+02]
 [ 4.07056588e-02 -3.45728798e-02  1.00000000e+00]]",5,"[[ 2.53173635e-03 -8.43832662e-05 -1.11539535e+00]
 [-1.64299520e-04 -4.26206365e-03  1.38914763e+00]
 [-5.76472294e-05  1.28152104e-04  9.86448486e-01]]","[[ 4.05610198e+02  5.52563286e+00  4.50849504e+02]
 [-7.58888675e+00 -2.25200270e+02  3.08553176e+02]
 [ 2.46894149e-02  2.95792696e-02  1.00000000e+00]]"
1439,857.40962,"[[ 2.41176245e-03 -2.21101028e-04 -1.00283458e+00]
 [-1.52718352e-04 -4.02429607e-03  1.30537393e+00]
 [-1.09863630e-04 -1.32061697e-04  1.08939183e+00]]","[[ 4.32433211e+02 -3.83289748e+01  4.44002434e+02]
 [-2.35712437e+00 -2.58452889e+02  3.07523748e+02]
 [ 4.33245368e-02 -3.51964156e-02  1.00000000e+00]]",6,"[[ 2.53177824e-03 -7.93601096e-05 -1.11714777e+00]
 [-1.65333370e-04 -4.25491089e-03  1.39043500e+00]
 [-5.79807308e-05  1.35036383e-04  9.84384561e-01]]","[[ 4.05746844e+02  6.74368126e+00  4.50944225e+02]
 [-7.61506921e+00 -2.25065619e+02  3.09261204e+02]
 [ 2.49433107e-02  3.12713667e-02  1.00000000e+00]]"
1440,857.476641,"[[ 2.41160889e-03 -2.22917933e-04 -1.00102683e+00]
 [-1.56679560e-04 -4.02716435e-03  1.30993130e+00]
 [-1.10788743e-04 -1.33371706e-04  1.09022202e+00]]","[[ 4.32528042e+02 -3.86317471e+01  4.43558378e+02]
 [-2.63570337e+00 -2.58368695e+02  3.08016923e+02]
 [ 4.36312138e-02 -3.55331628e-02  1.00000000e+00]]",6,"[[ 2.53225798e-03 -8.12645546e-05 -1.11567811e+00]
 [-1.69575885e-04 -4.25782238e-03  1.39522993e+00]
 [-5.81916817e-05  1.33132232e-04  9.84980090e-01]]","[[ 4.05682480e+02  6.34408529e+00  4.50526470e+02]
 [-7.95114839e+00 -2.25025134e+02  3.09743193e+02]
 [ 2.50420289e-02  3.07897302e-02  1.00000000e+00]]"
1441,857.543662,"[[ 2.41215063e-03 -2.23714162e-04 -1.00106016e+00]
 [-1.56206291e-04 -4.03210653e-03  1.31133418e+00]
 [-1.10332698e-04 -1.34201223e-04  1.09028013e+00]]","[[ 4.32347675e+02 -3.87516486e+01  4.43576267e+02]
 [-2.62530412e+00 -2.58116159e+02  3.08038682e+02]
 [ 4.34289914e-02 -3.56927334e-02  1.00000000e+00]]",6,"[[ 2.53296043e-03 -8.20843489e-05 -1.11578189e+00]
 [-1.69069368e-04 -4.26290479e-03  1.39666876e+00]
 [-5.75541365e-05  1.32269506e-04  9.84958269e-01]]","[[ 4.05444237e+02  6.17244163e+00  4.50543433e+02]
 [-7.96753789e+00 -2.24817036e+02  3.09764287e+02]
 [ 2.47613082e-02  3.05512312e-02  1.00000000e+00]]"
1442,857.610682,"[[ 2.41176250e-03 -2.23990054e-04 -1.00119209e+00]
 [-1.57325546e-04 -4.02868475e-03  1.31152836e+00]
 [-1.10535667e-04 -1.31653756e-04  1.08962878e+00]]","[[ 4.32458197e+02 -3.85456451e+01  4.43754279e+02]
 [-2.71300424e+00 -2.58141423e+02  3.08218327e+02]
 [ 4.35422406e-02 -3.50999875e-02  1.00000000e+00]]",6,"[[ 2.53228925e-03 -8.25940798e-05 -1.11571192e+00]
 [-1.70174046e-04 -4.25884109e-03  1.39667025e+00]
 [-5.79144863e-05  1.34691387e-04  9.84356405e-01]]","[[ 4.05636600e+02  6.38733807e+00  4.50703202e+02]
 [-8.02177016e+00 -2.24847932e+02  3.09936960e+02]
 [ 2.49632131e-02  3.11421748e-02  1.00000000e+00]]"
1443,857.644193,"[[ 2.41181355e-03 -2.22770919e-04 -1.00176514e+00]
 [-1.56567350e-04 -4.02902846e-03  1.31182550e+00]
 [-1.10447385e-04 -1.31350740e-04  1.08952228e+00]]","[[ 4.32459466e+02 -3.83809415e+01  4.43838485e+02]
 [-2.63489945e+00 -2.58105523e+02  3.08346019e+02]
 [ 4.35217546e-02 -3.50074769e-02  1.00000000e+00]]",6,"[[ 2.53197759e-03 -8.15188103e-05 -1.11607986e+00]
 [-1.69348501e-04 -4.25862052e-03  1.39677337e+00]
 [-5.81534269e-05  1.34793501e-04  9.84419891e-01]]","[[ 4.05736283e+02  6.50130447e+00  4.50776389e+02]
 [-7.91761985e+00 -2.24852217e+02  3.10061688e+02]
 [ 2.50525200e-02  3.11723595e-02  1.00000000e+00]]"
1444,857.711214,"[[ 2.41486072e-03 -2.24717530e-04 -1.00482594e+00]
 [-1.55627040e-04 -4.03381274e-03  1.31234313e+00]
 [-1.09214823e-04 -1.35604219e-04  1.09036636e+00]]","[[ 4.31704692e+02 -3.90016794e+01  4.44778631e+02]
 [-2.69670460e+00 -2.58114100e+02  3.08175818e+02]
 [ 4.29056403e-02 -3.60070925e-02  1.00000000e+00]]",6,"[[ 2.53366026e-03 -8.37875045e-05 -1.11834294e+00]
 [-1.68119640e-04 -4.26260986e-03  1.39685197e+00]
 [-5.81609771e-05  1.30815970e-04  9.85729937e-01]]","[[ 4.05444386e+02  5.89094932e+00  4.51642044e+02]
 [-7.81187088e+00 -2.24934369e+02  3.09885754e+02]
 [ 2.49591274e-02  3.01985664e-02  1.00000000e+00]]"
1445,857.778234,"[[ 2.41421141e-03 -2.19914027e-04 -1.00673761e+00]
 [-1.54713269e-04 -4.03053459e-03  1.31098762e+00]
 [-1.08316930e-04 -1.30581886e-04  1.08845207e+00]]","[[ 4.31749219e+02 -3.79767830e+01  4.45077263e+02]
 [-2.70321982e+00 -2.57943001e+02  3.08179531e+02]
 [ 4.26410679e-02 -3.47247372e-02  1.00000000e+00]]",6,"[[ 2.53200951e-03 -7.91192094e-05 -1.11971934e+00]
 [-1.67005001e-04 -4.25826529e-03  1.39504569e+00]
 [-5.82030592e-05  1.35896394e-04  9.84190149e-01]]","[[ 4.05785157e+02  6.88246643e+00  4.51908743e+02]
 [-7.70424750e+00 -2.24804717e+02  3.09885500e+02]
 [ 2.50611297e-02  3.14479180e-02  1.00000000e+00]]"
1446,857.811745,"[[ 2.41418106e-03 -2.20383301e-04 -1.00654548e+00]
 [-1.54189576e-04 -4.03294911e-03  1.31120189e+00]
 [-1.09015371e-04 -1.33355598e-04  1.08960576e+00]]","[[ 4.31869031e+02 -3.83162543e+01  4.45056536e+02]
 [-2.56540923e+00 -2.58005335e+02  3.08106743e+02]
 [ 4.28946437e-02 -3.54105290e-02  1.00000000e+00]]",6,"[[ 2.53202927e-03 -7.96592410e-05 -1.11953108e+00]
 [-1.66525459e-04 -4.26109935e-03  1.39541130e+00]
 [-5.89348405e-05  1.32921265e-04  9.85451133e-01]]","[[ 4.05886381e+02  6.50860818e+00  4.51894789e+02]
 [-7.57828362e+00 -2.24875091e+02  3.09816599e+02]
 [ 2.52961951e-02  3.07212245e-02  1.00000000e+00]]"
1447,857.878766,"[[ 2.41331038e-03 -2.21595427e-04 -1.00373988e+00]
 [-1.57076126e-04 -4.03166061e-03  1.31181910e+00]
 [-1.09171251e-04 -1.32142080e-04  1.08920392e+00]]","[[ 4.31970216e+02 -3.83020717e+01  4.44206187e+02]
 [-2.85474190e+00 -2.57977266e+02  3.08072785e+02]
 [ 4.29501734e-02 -3.51367973e-02  1.00000000e+00]]",6,"[[ 2.53270800e-03 -8.03038174e-05 -1.11766890e+00]
 [-1.69753985e-04 -4.26114767e-03  1.39663487e+00]
 [-5.76419109e-05  1.34482166e-04  9.84342135e-01]]","[[ 4.05543262e+02  6.59457059e+00  4.51116404e+02]
 [-8.01335386e+00 -2.24750582e+02  3.09788855e+02]
 [ 2.48429290e-02  3.10919016e-02  1.00000000e+00]]"
1448,857.945786,"[[ 2.41312572e-03 -2.23328568e-04 -1.00092008e+00]
 [-1.58299662e-04 -4.03369440e-03  1.31273545e+00]
 [-1.09522295e-04 -1.34901322e-04  1.09010597e+00]]","[[ 4.31978046e+02 -3.87420283e+01  4.43290419e+02]
 [-2.94698771e+00 -2.58050695e+02  3.08045827e+02]
 [ 4.30358842e-02 -3.58263295e-02  1.00000000e+00]]",6,"[[ 2.53420030e-03 -8.14207690e-05 -1.11586457e+00]
 [-1.71321801e-04 -4.26490088e-03  1.39828374e+00]
 [-5.64892849e-05  1.31724116e-04  9.84631409e-01]]","[[ 4.05056166e+02  6.17413085e+00  4.50274728e+02]
 [-8.28869542e+00 -2.24746335e+02  3.09770825e+02]
 [ 2.43473386e-02  3.04208096e-02  1.00000000e+00]]"
1449,857.979297,"[[ 2.41274315e-03 -2.24852637e-04 -9.99489746e-01]
 [-1.59515178e-04 -4.03078285e-03  1.31307189e+00]
 [-1.10418601e-04 -1.34007047e-04  1.09021824e+00]]","[[ 4.32171304e+02 -3.88354474e+01  4.42979673e+02]
 [-2.96265423e+00 -2.58172898e+02  3.08230424e+02]
 [ 4.34066614e-02 -3.56673021e-02  1.00000000e+00]]",6,"[[ 2.53444432e-03 -8.27861501e-05 -1.11480257e+00]
 [-1.72687709e-04 -4.26206399e-03  1.39874441e+00]
 [-5.67259818e-05  1.32581489e-04  9.84431883e-01]]","[[ 4.05053067e+02  6.13010961e+00  4.49985165e+02]
 [-8.38128306e+00 -2.24823508e+02  3.09952527e+02]
 [ 2.44691749e-02  3.06320555e-02  1.00000000e+00]]"
1450,858.046318,"[[ 2.41219438e-03 -2.27027873e-04 -9.97367865e-01]
 [-1.60456734e-04 -4.03298300e-03  1.31515294e+00]
 [-1.10745152e-04 -1.34411118e-04  1.09047012e+00]]","[[ 4.32276187e+02 -3.90817762e+01  4.42503543e+02]
 [-3.00329353e+00 -2.58067828e+02  3.08493803e+02]
 [ 4.35305976e-02 -3.57784243e-02  1.00000000e+00]]",6,"[[ 2.53485018e-03 -8.50121489e-05 -1.11317613e+00]
 [-1.73795318e-04 -4.26474101e-03  1.40111166e+00]
 [-5.61613816e-05  1.31769358e-04  9.84370811e-01]]","[[ 4.04859790e+02  5.81963476e+00  4.49552434e+02]
 [-8.53473459e+00 -2.24725902e+02  3.10213808e+02]
 [ 2.42409683e-02  3.04141755e-02  1.00000000e+00]]"
1451,858.113338,"[[ 2.41166248e-03 -2.25270652e-04 -9.96155751e-01]
 [-1.60697650e-04 -4.02870208e-03  1.31138928e+00]
 [-1.09568899e-04 -1.29925257e-04  1.08841189e+00]]","[[ 4.32165131e+02 -3.84136951e+01  4.41817195e+02]
 [-3.20114116e+00 -2.57969273e+02  3.07888316e+02]
 [ 4.31233331e-02 -3.46612074e-02  1.00000000e+00]]",6,"[[ 2.53539117e-03 -8.27772923e-05 -1.11261593e+00]
 [-1.74395030e-04 -4.26258521e-03  1.39814323e+00]
 [-5.43162656e-05  1.36601661e-04  9.82088131e-01]]","[[ 4.04483586e+02  6.53226535e+00  4.48943250e+02]
 [-8.80904745e+00 -2.24505546e+02  3.09635982e+02]
 [ 2.35960172e-02  3.15884470e-02  1.00000000e+00]]"
1452,858.180359,"[[ 2.41004073e-03 -2.28537990e-04 -9.93908535e-01]
 [-1.61641716e-04 -4.03114327e-03  1.30808025e+00]
 [-1.12513771e-04 -1.37087411e-04  1.09173141e+00]]","[[ 4.32889133e+02 -3.95557929e+01  4.41495361e+02]
 [-3.00367242e+00 -2.58331343e+02  3.06790432e+02]
 [ 4.42363594e-02 -3.65149760e-02  1.00000000e+00]]",6,"[[ 2.53481508e-03 -8.45492593e-05 -1.11116275e+00]
 [-1.75676810e-04 -4.26760663e-03  1.39565731e+00]
 [-5.62640188e-05  1.31777533e-04  9.84580907e-01]]","[[ 4.04868844e+02  5.83254183e+00  4.48652768e+02]
 [-8.71850511e+00 -2.24622567e+02  3.08566261e+02]
 [ 2.43031844e-02  3.03970652e-02  1.00000000e+00]]"
1453,858.21387,"[[ 2.41036234e-03 -2.28998860e-04 -9.93920814e-01]
 [-1.61030109e-04 -4.03143921e-03  1.30707734e+00]
 [-1.11275818e-04 -1.36873972e-04  1.09108988e+00]]","[[ 4.32613519e+02 -3.95628539e+01  4.41480852e+02]
 [-3.10148630e+00 -2.58283319e+02  3.06586697e+02]
 [ 4.37314204e-02 -3.64357267e-02  1.00000000e+00]]",6,"[[ 2.53529392e-03 -8.47718849e-05 -1.11130978e+00]
 [-1.75022914e-04 -4.26815505e-03  1.39468453e+00]
 [-5.49186931e-05  1.32573190e-04  9.83757790e-01]]","[[ 4.04557341e+02  5.90030267e+00  4.48646479e+02]
 [-8.82125303e+00 -2.24539855e+02  3.08367691e+02]
 [ 2.37733539e-02  3.05888321e-02  1.00000000e+00]]"
1454,858.28089,"[[ 2.41529799e-03 -2.26634949e-04 -9.97337466e-01]
 [-1.60613003e-04 -4.03617184e-03  1.30849153e+00]
 [-1.06444724e-04 -1.35774333e-04  1.08864659e+00]]","[[ 4.30896591e+02 -3.90536357e+01  4.41695836e+02]
 [-3.63504655e+00 -2.57869737e+02  3.06614654e+02]
 [ 4.16784686e-02 -3.59796699e-02  1.00000000e+00]]",5,"[[ 2.53439296e-03 -9.12679413e-05 -1.10930528e+00]
 [-1.75449489e-04 -4.27735949e-03  1.39791340e+00]
 [-5.64620565e-05  1.22417978e-04  9.87585917e-01]]","[[ 4.04861654e+02  4.20613286e+00  4.48806888e+02]
 [-8.68992599e+00 -2.24777049e+02  3.08407668e+02]
 [ 2.42238415e-02  2.81031133e-02  1.00000000e+00]]"
1455,858.314401,"[[ 2.41360444e-03 -2.25938632e-04 -9.96186005e-01]
 [-1.60548940e-04 -4.03476258e-03  1.30830758e+00]
 [-1.07431607e-04 -1.34356115e-04  1.08863151e+00]]","[[ 4.31382632e+02 -3.88566065e+01  4.41447570e+02]
 [-3.50142884e+00 -2.57862751e+02  3.06693049e+02]
 [ 4.21388601e-02 -3.56593253e-02  1.00000000e+00]]",5,"[[ 2.53309155e-03 -9.05063728e-05 -1.10836792e+00]
 [-1.75434186e-04 -4.27612671e-03  1.39782143e+00]
 [-5.70667969e-05  1.23708691e-04  9.87436471e-01]]","[[ 4.05185137e+02  4.40143617e+00  4.48577503e+02]
 [-8.61573757e+00 -2.24749610e+02  3.08486089e+02]
 [ 2.44962184e-02  2.84116060e-02  1.00000000e+00]]"
1456,858.381422,"[[ 2.41334971e-03 -2.28762915e-04 -9.97918171e-01]
 [-1.55339440e-04 -4.03060898e-03  1.30439852e+00]
 [-1.09768552e-04 -1.36407289e-04  1.09039702e+00]]","[[ 4.31949074e+02 -3.94933337e+01  4.42558874e+02]
 [-2.68362695e+00 -2.58324254e+02  3.06566992e+02]
 [ 4.31479152e-02 -3.62917694e-02  1.00000000e+00]]",6,"[[ 2.53648519e-03 -8.53265559e-05 -1.11419006e+00]
 [-1.68836471e-04 -4.26560489e-03  1.39119977e+00]
 [-5.51249007e-05  1.32495055e-04  9.83931861e-01]]","[[ 4.04409404e+02  5.87676427e+00  4.49638033e+02]
 [-8.25488484e+00 -2.24690583e+02  3.08346532e+02]
 [ 2.37686781e-02  3.05858042e-02  1.00000000e+00]]"
